city,stratum,station_days,city_dates,episode_station_days,comparator_station_days
New York,36-005-0133|2019|8|5,2,2,1,1
New York,36-005-0133|2020|7|2,4,4,2,2
New York,36-005-0133|2020|7|4,4,4,1,3
New York,36-005-0133|2021|6|1,2,2,1,1
New York,36-005-0133|2021|7|0,2,2,1,1
New York,36-005-0133|2021|7|3,3,3,1,2
New York,36-005-0133|2021|7|4,2,2,1,1
New York,36-005-0133|2021|7|5,3,3,1,2
New York,36-005-0133|2021|8|2,2,2,1,1
New York,36-005-0133|2021|8|3,2,2,1,1
New York,36-005-0133|2021|8|4,2,2,1,1
New York,36-005-0133|2022|9|0,2,2,1,1
New York,36-005-0133|2022|9|6,2,2,1,1
New York,36-005-0133|2023|7|2,2,2,1,1
New York,36-005-0133|2023|9|0,2,2,1,1
New York,36-005-0133|2023|9|1,2,2,1,1
New York,36-005-0133|2023|9|2,3,3,1,2
New York,36-005-0133|2023|9|3,2,2,1,1
New York,36-005-0133|2024|7|0,2,2,1,1
New York,36-005-0133|2024|7|4,2,2,1,1
New York,36-005-0133|2024|7|5,3,3,2,1
New York,36-005-0133|2024|7|6,3,3,2,1
New York,36-005-0133|2024|8|4,3,3,1,2
New York,36-005-0133|2024|8|5,3,3,1,2
New York,36-081-0124|2019|6|3,2,2,1,1
New York,36-081-0124|2019|6|4,2,2,1,1
New York,36-081-0124|2019|7|0,2,2,1,1
New York,36-081-0124|2019|7|2,2,2,1,1
New York,36-081-0124|2019|7|3,2,2,1,1
New York,36-081-0124|2019|7|4,2,2,1,1
New York,36-081-0124|2019|8|5,2,2,1,1
New York,36-081-0124|2020|7|2,4,4,2,2
New York,36-081-0124|2020|7|4,4,4,1,3
New York,36-081-0124|2021|6|1,2,2,1,1
New York,36-081-0124|2021|7|0,2,2,1,1
New York,36-081-0124|2021|7|4,2,2,1,1
New York,36-081-0124|2021|7|5,3,3,1,2
New York,36-081-0124|2021|8|2,2,2,1,1
New York,36-081-0124|2021|8|3,2,2,1,1
New York,36-081-0124|2021|8|4,2,2,1,1
New York,36-081-0124|2022|9|0,2,2,1,1
New York,36-081-0124|2022|9|6,2,2,1,1
New York,36-081-0124|2023|7|2,2,2,1,1
New York,36-081-0124|2023|9|0,2,2,1,1
New York,36-081-0124|2023|9|1,2,2,1,1
New York,36-081-0124|2023|9|2,3,3,1,2
New York,36-081-0124|2023|9|3,2,2,1,1
New York,36-081-0124|2024|7|0,2,2,1,1
New York,36-081-0124|2024|7|4,2,2,1,1
New York,36-081-0124|2024|7|5,3,3,2,1
New York,36-081-0124|2024|7|6,3,3,2,1
New York,36-081-0124|2024|8|4,3,3,1,2
New York,36-081-0124|2024|8|5,3,3,1,2
New York,36-081-0125|2019|7|2,2,2,1,1
New York,36-081-0125|2019|8|1,4,4,1,3
New York,36-081-0125|2019|8|5,2,2,1,1
New York,36-081-0125|2020|7|2,4,4,2,2
New York,36-081-0125|2020|7|4,4,4,1,3
New York,36-081-0125|2021|6|1,2,2,1,1
New York,36-081-0125|2021|7|0,2,2,1,1
New York,36-081-0125|2021|7|3,3,3,1,2
New York,36-081-0125|2021|7|5,3,3,1,2
New York,36-081-0125|2021|8|2,2,2,1,1
New York,36-081-0125|2021|8|3,2,2,1,1
New York,36-081-0125|2021|8|4,2,2,1,1
New York,36-081-0125|2022|9|0,2,2,1,1
New York,36-081-0125|2022|9|6,2,2,1,1
New York,36-081-0125|2023|7|2,2,2,1,1
New York,36-081-0125|2023|9|0,2,2,1,1
New York,36-081-0125|2023|9|1,2,2,1,1
New York,36-081-0125|2023|9|2,2,2,1,1
New York,36-081-0125|2023|9|3,2,2,1,1
New York,36-081-0125|2024|7|0,2,2,1,1
New York,36-081-0125|2024|7|4,2,2,1,1
New York,36-081-0125|2024|7|5,3,3,2,1
New York,36-081-0125|2024|7|6,3,3,2,1
New York,36-081-0125|2024|8|4,3,3,1,2
New York,36-081-0125|2024|8|5,3,3,1,2
Philadelphia,34-007-0002|2019|6|4,2,2,1,1
Philadelphia,34-007-0002|2019|8|0,2,2,1,1
Philadelphia,34-007-0002|2019|8|1,4,4,1,3
Philadelphia,34-007-0002|2019|8|6,3,3,2,1
Philadelphia,34-007-0002|2020|7|1,2,2,1,1
Philadelphia,34-007-0002|2020|7|2,3,3,1,2
Philadelphia,34-007-0002|2021|6|2,2,2,1,1
Philadelphia,34-007-0002|2021|7|2,3,3,1,2
Philadelphia,34-007-0002|2021|7|4,2,2,1,1
Philadelphia,34-007-0002|2021|7|5,3,3,1,2
Philadelphia,34-007-0002|2021|8|1,3,3,1,2
Philadelphia,34-007-0002|2021|8|2,2,2,1,1
Philadelphia,34-007-0002|2021|8|3,2,2,1,1
Philadelphia,34-007-0002|2021|8|4,2,2,1,1
Philadelphia,34-007-0002|2022|8|2,2,2,1,1
Philadelphia,34-007-0002|2022|8|3,2,2,1,1
Philadelphia,34-007-0002|2023|6|3,2,2,1,1
Philadelphia,34-007-0002|2023|6|4,2,2,1,1
Philadelphia,34-007-0002|2023|7|2,2,2,1,1
Philadelphia,34-007-0002|2023|7|3,2,2,1,1
Philadelphia,34-007-0002|2023|7|4,2,2,1,1
Philadelphia,34-007-0002|2023|9|3,2,2,1,1
Philadelphia,42-045-0002|2019|8|1,3,3,1,2
Philadelphia,42-045-0002|2021|6|2,2,2,1,1
Philadelphia,42-045-0002|2021|7|2,3,3,1,2
Philadelphia,42-045-0002|2021|7|3,2,2,1,1
Philadelphia,42-045-0002|2021|7|4,3,3,1,2
Philadelphia,42-045-0002|2021|7|5,4,4,1,3
Philadelphia,42-045-0002|2021|8|1,3,3,1,2
Philadelphia,42-045-0002|2021|8|2,2,2,1,1
Philadelphia,42-045-0002|2021|8|3,2,2,1,1
Philadelphia,42-045-0002|2021|8|4,2,2,1,1
Philadelphia,42-045-0002|2022|8|2,2,2,1,1
Philadelphia,42-045-0002|2022|8|3,2,2,1,1
Philadelphia,42-045-0002|2023|6|3,2,2,1,1
Philadelphia,42-045-0002|2023|6|4,2,2,1,1
Philadelphia,42-045-0002|2023|7|3,2,2,1,1
Philadelphia,42-045-0002|2023|7|4,2,2,1,1
Philadelphia,42-045-0002|2024|7|0,2,2,1,1
Philadelphia,42-045-0002|2024|7|6,2,2,1,1
Philadelphia,42-101-0048|2020|7|1,2,2,1,1
Philadelphia,42-101-0048|2020|7|2,3,3,1,2
Philadelphia,42-101-0048|2021|6|2,2,2,1,1
Philadelphia,42-101-0048|2021|7|2,3,3,1,2
Philadelphia,42-101-0048|2021|7|3,2,2,1,1
Philadelphia,42-101-0048|2021|7|4,3,3,1,2
Philadelphia,42-101-0048|2021|7|5,4,4,1,3
Philadelphia,42-101-0048|2021|8|1,3,3,1,2
Philadelphia,42-101-0048|2021|8|2,2,2,1,1
Philadelphia,42-101-0048|2021|8|3,2,2,1,1
Philadelphia,42-101-0048|2021|8|4,2,2,1,1
Philadelphia,42-101-0048|2022|8|2,2,2,1,1
Philadelphia,42-101-0048|2022|8|3,2,2,1,1
Philadelphia,42-101-0048|2023|6|3,2,2,1,1
Philadelphia,42-101-0048|2023|6|4,2,2,1,1
Philadelphia,42-101-0048|2023|7|2,2,2,1,1
Philadelphia,42-101-0048|2023|7|3,2,2,1,1
Philadelphia,42-101-0048|2023|7|4,2,2,1,1
Philadelphia,42-101-0048|2023|9|3,2,2,1,1
Philadelphia,42-101-0048|2024|7|0,2,2,1,1
Philadelphia,42-101-0048|2024|7|6,2,2,1,1
Philadelphia,42-101-0075|2019|6|4,2,2,1,1
Philadelphia,42-101-0075|2019|8|0,2,2,1,1
Philadelphia,42-101-0075|2019|8|1,4,4,1,3
Philadelphia,42-101-0075|2019|8|6,3,3,2,1
Philadelphia,42-101-0075|2020|7|1,2,2,1,1
Philadelphia,42-101-0075|2020|7|2,3,3,1,2
Philadelphia,42-101-0075|2021|6|2,2,2,1,1
Philadelphia,42-101-0075|2021|7|2,3,3,1,2
Philadelphia,42-101-0075|2021|7|3,2,2,1,1
Philadelphia,42-101-0075|2021|7|4,3,3,1,2
Philadelphia,42-101-0075|2021|7|5,4,4,1,3
Philadelphia,42-101-0075|2021|8|1,3,3,1,2
Philadelphia,42-101-0075|2021|8|2,2,2,1,1
Philadelphia,42-101-0075|2021|8|3,2,2,1,1
Philadelphia,42-101-0075|2021|8|4,2,2,1,1
Philadelphia,42-101-0075|2022|8|2,2,2,1,1
Philadelphia,42-101-0075|2022|8|3,2,2,1,1
Philadelphia,42-101-0075|2023|6|3,2,2,1,1
Philadelphia,42-101-0075|2023|6|4,2,2,1,1
Philadelphia,42-101-0075|2023|7|2,2,2,1,1
Philadelphia,42-101-0075|2023|7|3,2,2,1,1
Philadelphia,42-101-0075|2023|7|4,2,2,1,1
Philadelphia,42-101-0075|2023|9|3,2,2,1,1
Philadelphia,42-101-0075|2024|7|0,2,2,1,1
Philadelphia,42-101-0075|2024|7|6,2,2,1,1
Philadelphia,42-101-0076|2019|6|4,2,2,1,1
Philadelphia,42-101-0076|2019|8|0,2,2,1,1
Philadelphia,42-101-0076|2019|8|1,3,3,1,2
Philadelphia,42-101-0076|2019|8|6,3,3,2,1
Philadelphia,42-101-0076|2020|7|1,2,2,1,1
Philadelphia,42-101-0076|2020|7|2,3,3,1,2
Philadelphia,42-101-0076|2021|6|2,2,2,1,1
Philadelphia,42-101-0076|2021|7|2,3,3,1,2
Philadelphia,42-101-0076|2021|7|3,2,2,1,1
Philadelphia,42-101-0076|2021|7|4,3,3,1,2
Philadelphia,42-101-0076|2021|7|5,4,4,1,3
Philadelphia,42-101-0076|2021|8|1,3,3,1,2
Philadelphia,42-101-0076|2021|8|2,2,2,1,1
Philadelphia,42-101-0076|2021|8|3,2,2,1,1
Philadelphia,42-101-0076|2021|8|4,2,2,1,1
Philadelphia,42-101-0076|2022|8|2,2,2,1,1
Philadelphia,42-101-0076|2022|8|3,2,2,1,1
Philadelphia,42-101-0076|2023|6|3,2,2,1,1
Philadelphia,42-101-0076|2023|7|2,2,2,1,1
Philadelphia,42-101-0076|2023|7|3,2,2,1,1
Philadelphia,42-101-0076|2023|7|4,2,2,1,1
Philadelphia,42-101-0076|2023|9|3,2,2,1,1
Philadelphia,42-101-0076|2024|7|0,2,2,1,1
Philadelphia,42-101-0076|2024|7|6,2,2,1,1
Phoenix,04-013-0019|2020|9|2,2,2,1,1
Phoenix,04-013-0019|2021|7|2,2,2,1,1
Phoenix,04-013-0019|2021|7|3,4,4,1,3
Phoenix,04-013-0019|2021|8|2,3,3,2,1
Phoenix,04-013-0019|2021|8|3,4,4,2,2
Phoenix,04-013-0019|2021|9|0,4,4,1,3
Phoenix,04-013-0019|2021|9|6,2,2,1,1
Phoenix,04-013-0019|2024|8|4,2,2,1,1
Phoenix,04-013-3002|2020|9|2,2,2,1,1
Phoenix,04-013-3002|2021|7|2,2,2,1,1
Phoenix,04-013-3002|2021|7|3,4,4,1,3
Phoenix,04-013-3002|2021|8|2,3,3,2,1
Phoenix,04-013-3002|2021|8|3,4,4,2,2
Phoenix,04-013-3002|2021|9|0,4,4,1,3
Phoenix,04-013-3002|2021|9|6,2,2,1,1
Phoenix,04-013-3002|2023|7|0,2,2,1,1
Phoenix,04-013-3002|2024|8|4,2,2,1,1
Phoenix,04-013-4020|2020|9|2,2,2,1,1
Phoenix,04-013-4020|2021|7|2,2,2,1,1
Phoenix,04-013-4020|2021|7|3,4,4,1,3
Phoenix,04-013-4020|2021|8|2,3,3,2,1
Phoenix,04-013-4020|2021|8|3,4,4,2,2
Phoenix,04-013-4020|2021|9|0,4,4,1,3
Phoenix,04-013-4020|2021|9|6,2,2,1,1
Phoenix,04-013-4020|2023|7|0,2,2,1,1
Phoenix,04-013-4021|2021|7|2,2,2,1,1
Phoenix,04-013-4021|2021|7|3,4,4,1,3
Phoenix,04-013-4021|2021|8|2,3,3,2,1
Phoenix,04-013-4021|2021|8|3,4,4,2,2
Phoenix,04-013-4021|2021|9|0,4,4,1,3
Phoenix,04-013-4021|2021|9|6,2,2,1,1
Phoenix,04-013-4021|2023|7|0,2,2,1,1
Phoenix,04-013-4021|2024|8|4,2,2,1,1
Phoenix,04-013-9997|2020|9|2,2,2,1,1
Phoenix,04-013-9997|2021|7|2,2,2,1,1
Phoenix,04-013-9997|2021|7|3,4,4,1,3
Phoenix,04-013-9997|2021|8|2,3,3,2,1
Phoenix,04-013-9997|2021|8|3,4,4,2,2
Phoenix,04-013-9997|2021|9|0,3,3,1,2
Phoenix,04-013-9997|2021|9|6,2,2,1,1
Phoenix,04-013-9997|2023|7|0,2,2,1,1
Phoenix,04-013-9997|2024|8|4,2,2,1,1
San Diego,06-073-0001|2019|10|0,3,3,1,2
San Diego,06-073-0001|2019|10|6,3,3,1,2
San Diego,06-073-0001|2019|8|0,2,2,1,1
San Diego,06-073-0001|2019|8|2,2,2,1,1
San Diego,06-073-0001|2019|8|3,2,2,1,1
San Diego,06-073-0001|2019|8|6,4,4,1,3
San Diego,06-073-0001|2019|9|0,2,2,1,1
San Diego,06-073-0001|2019|9|5,2,2,1,1
San Diego,06-073-0001|2019|9|6,2,2,1,1
San Diego,06-073-0001|2020|10|1,3,3,1,2
San Diego,06-073-0001|2020|10|2,3,3,1,2
San Diego,06-073-0001|2020|10|3,5,5,2,3
San Diego,06-073-0001|2020|10|4,4,4,2,2
San Diego,06-073-0001|2020|10|5,3,3,1,2
San Diego,06-073-0001|2020|10|6,2,2,1,1
San Diego,06-073-0001|2020|8|0,2,2,1,1
San Diego,06-073-0001|2020|8|1,2,2,1,1
San Diego,06-073-0001|2020|9|4,2,2,1,1
San Diego,06-073-0001|2020|9|5,2,2,1,1
San Diego,06-073-0001|2021|10|4,2,2,1,1
San Diego,06-073-0001|2021|10|5,4,4,1,3
San Diego,06-073-0001|2021|8|5,2,2,1,1
San Diego,06-073-0001|2022|6|6,2,2,1,1
San Diego,06-073-0001|2022|8|1,2,2,1,1
San Diego,06-073-0001|2022|8|2,2,2,1,1
San Diego,06-073-0001|2022|9|4,2,2,1,1
San Diego,06-073-0001|2022|9|5,3,3,1,2
San Diego,06-073-0001|2023|10|2,2,2,1,1
San Diego,06-073-0001|2023|10|3,3,3,1,2
San Diego,06-073-0001|2023|10|4,3,3,1,2
San Diego,06-073-0001|2023|10|5,2,2,1,1
San Diego,06-073-0001|2023|7|0,2,2,1,1
San Diego,06-073-0001|2023|7|1,2,2,1,1
San Diego,06-073-0001|2023|9|0,2,2,1,1
San Diego,06-073-0001|2023|9|6,2,2,1,1
San Diego,06-073-0001|2024|10|1,4,4,1,3
San Diego,06-073-0001|2024|10|2,5,5,1,4
San Diego,06-073-0001|2024|6|5,2,2,1,1
San Diego,06-073-0001|2024|8|1,2,2,1,1
San Diego,06-073-0001|2024|8|3,2,2,1,1
San Diego,06-073-0001|2024|9|5,4,4,1,3
San Diego,06-073-1016|2019|10|0,3,3,1,2
San Diego,06-073-1016|2019|10|6,3,3,1,2
San Diego,06-073-1016|2019|8|0,2,2,1,1
San Diego,06-073-1016|2019|8|2,2,2,1,1
San Diego,06-073-1016|2019|8|3,2,2,1,1
San Diego,06-073-1016|2019|8|6,4,4,1,3
San Diego,06-073-1016|2019|9|0,3,3,1,2
San Diego,06-073-1016|2019|9|1,2,2,1,1
San Diego,06-073-1016|2019|9|2,2,2,1,1
San Diego,06-073-1016|2019|9|4,2,2,1,1
San Diego,06-073-1016|2019|9|5,2,2,1,1
San Diego,06-073-1016|2019|9|6,2,2,1,1
San Diego,06-073-1016|2020|10|0,3,3,1,2
San Diego,06-073-1016|2020|10|1,3,3,1,2
San Diego,06-073-1016|2020|10|2,3,3,1,2
San Diego,06-073-1016|2020|10|3,5,5,2,3
San Diego,06-073-1016|2020|10|4,4,4,2,2
San Diego,06-073-1016|2020|10|5,3,3,1,2
San Diego,06-073-1016|2020|10|6,2,2,1,1
San Diego,06-073-1016|2020|8|0,2,2,1,1
San Diego,06-073-1016|2020|8|1,2,2,1,1
San Diego,06-073-1016|2020|9|4,2,2,1,1
San Diego,06-073-1016|2020|9|5,2,2,1,1
San Diego,06-073-1016|2021|10|4,2,2,1,1
San Diego,06-073-1016|2021|10|5,4,4,1,3
San Diego,06-073-1016|2021|8|5,2,2,1,1
San Diego,06-073-1016|2022|6|1,2,2,1,1
San Diego,06-073-1016|2022|6|6,2,2,1,1
San Diego,06-073-1016|2022|8|2,2,2,1,1
San Diego,06-073-1016|2022|9|4,2,2,1,1
San Diego,06-073-1016|2022|9|5,3,3,1,2
San Diego,06-073-1016|2023|10|2,2,2,1,1
San Diego,06-073-1016|2023|10|3,3,3,1,2
San Diego,06-073-1016|2023|10|4,3,3,1,2
San Diego,06-073-1016|2023|10|5,2,2,1,1
San Diego,06-073-1016|2023|7|0,3,3,1,2
San Diego,06-073-1016|2023|7|1,2,2,1,1
San Diego,06-073-1016|2023|9|0,2,2,1,1
San Diego,06-073-1016|2023|9|6,2,2,1,1
San Diego,06-073-1016|2024|10|1,4,4,1,3
San Diego,06-073-1016|2024|10|2,5,5,1,4
San Diego,06-073-1016|2024|6|5,2,2,1,1
San Diego,06-073-1016|2024|8|1,2,2,1,1
San Diego,06-073-1016|2024|8|3,2,2,1,1
San Diego,06-073-1016|2024|9|5,4,4,1,3
San Diego,06-073-1022|2019|10|0,3,3,1,2
San Diego,06-073-1022|2019|10|6,3,3,1,2
San Diego,06-073-1022|2019|8|0,2,2,1,1
San Diego,06-073-1022|2019|8|2,2,2,1,1
San Diego,06-073-1022|2019|8|6,4,4,1,3
San Diego,06-073-1022|2019|9|0,3,3,1,2
San Diego,06-073-1022|2019|9|1,2,2,1,1
San Diego,06-073-1022|2019|9|2,2,2,1,1
San Diego,06-073-1022|2019|9|4,2,2,1,1
San Diego,06-073-1022|2019|9|5,2,2,1,1
San Diego,06-073-1022|2019|9|6,2,2,1,1
San Diego,06-073-1022|2020|10|0,3,3,1,2
San Diego,06-073-1022|2020|10|1,3,3,1,2
San Diego,06-073-1022|2020|10|2,3,3,1,2
San Diego,06-073-1022|2020|10|3,5,5,2,3
San Diego,06-073-1022|2020|10|4,4,4,2,2
San Diego,06-073-1022|2020|10|5,3,3,1,2
San Diego,06-073-1022|2020|10|6,2,2,1,1
San Diego,06-073-1022|2020|8|0,2,2,1,1
San Diego,06-073-1022|2020|8|1,2,2,1,1
San Diego,06-073-1022|2020|9|4,2,2,1,1
San Diego,06-073-1022|2020|9|5,2,2,1,1
San Diego,06-073-1022|2021|10|4,2,2,1,1
San Diego,06-073-1022|2021|10|5,4,4,1,3
San Diego,06-073-1022|2021|8|5,2,2,1,1
San Diego,06-073-1022|2022|6|1,2,2,1,1
San Diego,06-073-1022|2022|6|6,2,2,1,1
San Diego,06-073-1022|2022|8|1,2,2,1,1
San Diego,06-073-1022|2022|8|2,2,2,1,1
San Diego,06-073-1022|2022|9|4,2,2,1,1
San Diego,06-073-1022|2022|9|5,3,3,1,2
San Diego,06-073-1022|2023|10|2,2,2,1,1
San Diego,06-073-1022|2023|10|3,3,3,1,2
San Diego,06-073-1022|2023|10|4,3,3,1,2
San Diego,06-073-1022|2023|10|5,2,2,1,1
San Diego,06-073-1022|2023|7|0,3,3,1,2
San Diego,06-073-1022|2023|7|1,2,2,1,1
San Diego,06-073-1022|2023|9|0,2,2,1,1
San Diego,06-073-1022|2023|9|6,2,2,1,1
San Diego,06-073-1022|2024|10|2,4,4,1,3
San Diego,06-073-1022|2024|6|5,2,2,1,1
San Diego,06-073-1022|2024|8|1,2,2,1,1
San Diego,06-073-1022|2024|8|3,2,2,1,1
San Diego,06-073-1022|2024|9|5,4,4,1,3
San Diego,06-073-1025|2024|10|1,4,4,1,3
San Diego,06-073-1025|2024|10|2,5,5,1,4
San Diego,06-073-1025|2024|6|5,2,2,1,1
San Diego,06-073-1025|2024|8|1,2,2,1,1
San Diego,06-073-1025|2024|8|3,2,2,1,1
San Diego,06-073-1025|2024|9|5,4,4,1,3
San Diego,06-073-1026|2019|10|0,3,3,1,2
San Diego,06-073-1026|2019|10|6,3,3,1,2
San Diego,06-073-1026|2019|8|0,2,2,1,1
San Diego,06-073-1026|2019|8|2,2,2,1,1
San Diego,06-073-1026|2019|8|3,2,2,1,1
San Diego,06-073-1026|2019|8|6,4,4,1,3
San Diego,06-073-1026|2019|9|0,3,3,1,2
San Diego,06-073-1026|2019|9|1,2,2,1,1
San Diego,06-073-1026|2019|9|2,2,2,1,1
San Diego,06-073-1026|2019|9|4,2,2,1,1
San Diego,06-073-1026|2019|9|5,2,2,1,1
San Diego,06-073-1026|2019|9|6,2,2,1,1
San Diego,06-073-1026|2020|10|0,3,3,1,2
San Diego,06-073-1026|2020|10|1,3,3,1,2
San Diego,06-073-1026|2020|10|2,3,3,1,2
San Diego,06-073-1026|2020|10|3,5,5,2,3
San Diego,06-073-1026|2020|10|4,4,4,2,2
San Diego,06-073-1026|2020|10|5,3,3,1,2
San Diego,06-073-1026|2020|10|6,2,2,1,1
San Diego,06-073-1026|2020|8|0,2,2,1,1
San Diego,06-073-1026|2020|8|1,2,2,1,1
San Diego,06-073-1026|2020|9|4,2,2,1,1
San Diego,06-073-1026|2020|9|5,2,2,1,1
San Diego,06-073-1026|2021|10|4,2,2,1,1
San Diego,06-073-1026|2021|10|5,4,4,1,3
San Diego,06-073-1026|2021|8|5,2,2,1,1
San Diego,06-073-1026|2022|6|1,2,2,1,1
San Diego,06-073-1026|2022|6|6,2,2,1,1
San Diego,06-073-1026|2022|8|1,2,2,1,1
San Diego,06-073-1026|2022|8|2,2,2,1,1
San Diego,06-073-1026|2022|9|4,2,2,1,1
San Diego,06-073-1026|2022|9|5,3,3,1,2
San Diego,06-073-1026|2023|10|2,2,2,1,1
San Diego,06-073-1026|2023|10|3,3,3,1,2
San Diego,06-073-1026|2023|10|4,3,3,1,2
San Diego,06-073-1026|2023|10|5,2,2,1,1
San Diego,06-073-1026|2023|7|0,3,3,1,2
San Diego,06-073-1026|2023|7|1,2,2,1,1
San Diego,06-073-1026|2023|9|0,2,2,1,1
San Diego,06-073-1026|2023|9|6,2,2,1,1
San Diego,06-073-1026|2024|10|1,4,4,1,3
San Diego,06-073-1026|2024|10|2,5,5,1,4
San Diego,06-073-1026|2024|6|5,2,2,1,1
San Diego,06-073-1026|2024|8|1,2,2,1,1
San Diego,06-073-1026|2024|8|3,2,2,1,1
San Diego,06-073-1026|2024|9|5,4,4,1,3
Seattle,53-033-0030|2019|8|3,2,2,1,1
Seattle,53-033-0030|2019|9|1,2,2,1,1
Seattle,53-033-0030|2020|8|3,2,2,1,1
Seattle,53-033-0030|2021|7|2,2,2,1,1
Seattle,53-033-0030|2021|7|5,2,2,1,1
Seattle,53-033-0030|2022|7|4,3,3,1,2
Seattle,53-033-0030|2022|7|5,4,4,1,3
Seattle,53-033-0030|2022|7|6,2,2,1,1
Seattle,53-033-0030|2023|6|3,2,2,1,1
Seattle,53-033-0030|2023|6|4,2,2,1,1
Seattle,53-033-0030|2023|9|4,3,3,1,2
Seattle,53-033-0080|2019|8|3,2,2,1,1
Seattle,53-033-0080|2019|9|1,2,2,1,1
Seattle,53-033-0080|2020|8|3,2,2,1,1
Seattle,53-033-0080|2021|7|2,2,2,1,1
Seattle,53-033-0080|2021|7|5,2,2,1,1
Seattle,53-033-0080|2022|7|4,3,3,1,2
Seattle,53-033-0080|2022|7|5,4,4,1,3
Seattle,53-033-0080|2022|7|6,2,2,1,1
Seattle,53-033-0080|2023|6|3,2,2,1,1
Seattle,53-033-0080|2023|6|4,2,2,1,1
Seattle,53-033-0080|2023|9|4,3,3,1,2
